,Epsilons,A_0,E/M
0.74,-0.32970790142991624,-0.293687384132686,0.878008076470931
0.74014,-0.330169408428517,-0.294263969349296,0.8778142070228587
0.74028,-0.33071095520086047,-0.29495529868644965,0.8775906470419534
0.74043,-0.33133347687729875,-0.29574482189841594,0.8773353768578709
0.74057,-0.3319110265731514,-0.29647939072604285,0.8770983255253606
0.74071,-0.33249824096333147,-0.2972265820916828,0.8768576139680254
0.74085,-0.33307892198919664,-0.2980284749007957,0.8766192403221518
0.74099,-0.33392740994102776,-0.29896397664437596,0.8762815642538989
0.74114,-0.33442702288541454,-0.2998019473497307,0.8760713781293519
0.74128,-0.3352360210612072,-0.3006259770810295,0.8757481211538741
0.74142,-0.33595127784958184,-0.3016474239301068,0.8754595017883815
0.74156,-0.33671969126814594,-0.30261486236645846,0.8751510728715969
0.74171,-0.3377613810389796,-0.30386479774593644,0.8747395030347892
0.74185,-0.338550513969434,-0.3048637086801364,0.8744231506058877
0.74199,-0.33967058680122014,-0.30624647792444776,0.8739839106496814
0.74213,-0.3406123582885378,-0.30742719016030623,0.8736106752716637
0.74227,-0.3417960694079592,-0.3088932405653553,0.873147515780277
0.74242,-0.34352075914627644,-0.3110134344761505,0.8724816589973108
0.74256,-0.3450784202828913,-0.31288664838176755,0.8718792841173681
0.7427,-0.34765649989647757,-0.3160668461080679,0.870897758763443
